numero_registro;denominacion;plazas_autorizadas_numero;plazas_descripcion;tipologia;subtipo;sector;municipio_codigo;municipio_nombre;direccion_via_tipo;direccion_via_codigo;direccion_via_nombre;direccion_portal;direccion_coor_x;direccion_coor_y;direccion_codigo_postal;contacto_telefono;entidad_denominacion;entidad_cif;entidad_naturaleza
C6323;PROVIVIENDA COSTA DEL SOL, PISO TUTELADO;5;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;08941;de la Costa del Sol;20;444705;4480522;28033;915570137-647768233;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6329;PROVIVIENDA ASTURIAS, PISO TUTELADO;8;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;123;Rivas-Vaciamadrid;PLAZA;01806;de Asturias;11;453369;4468103;28523;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6332;SANTA EUGENIA, CENTRO DE DIA;30;Capacidad máxima simultánea;CENTROS DE DÍA;CENTROS DE DÍA: OTROS;Personas mayores;079;Madrid;CALLE;10640;de Zazuar;15;448469;4470335;28031;913648252 / 913052990;RESIDENCIAL NOGALES XXI, S.A.;A84546696;PRIVADA CON ÁNIMO DE LUCRO
C6340;CASA ESTELA DE COMETA, VIVIENDA COMUNITARIA /EMANCIPACION);5;Plazas totales;CENTROS RESIDENCIALES;VIVIENDAS COMUNITARIAS;Otros grupos en situación de necesidad;079;Madrid;CALLE;45494;de Versalles;171;448120;4474393;28032;630672059;ASOCIACION ESTELA DE LA COMETA;G85577179;PRIVADA SIN ÁNIMO DE LUCRO
C6358;REALIDADES TRIBULETE, PISO TUTELADO;2;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;06124;de Tribulete;12;440400;4473268;28012;915277989;ASOCIACIÓN REALIDADES PARA LA INTEGRACIÓN SOCIAL;G80394711;PRIVADA SIN ÁNIMO DE LUCRO
C6361;PROGESTION MANUEL FDEZ.CABALLERO, PISO TUTELADO;6;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Otros grupos en situación de necesidad;079;Madrid;CALLE;03660;de Manuel Fernández Caballero;1;439008;4472130;28019;914719719;ASOCIACION PARA LA PROMOCION Y GESTION DE SERVICIOS SOCIALES GENERALES Y ESPECIALIZADOS PROGESTION;G79437349;PRIVADA SIN ÁNIMO DE LUCRO
C6362;MAXIMILIANO KOLBE I, VIVIENDA COMUNITARIA;8;Plazas totales;CENTROS RESIDENCIALES;VIVIENDAS COMUNITARIAS;Otros grupos en situación de necesidad;092;Móstoles;CALLE;A0317;del Río Jalón;13;425159;4462826;28935;600416037;ASOCIACIÓN PUNTO OMEGA;G28965002;PRIVADA SIN ÁNIMO DE LUCRO
C6367;PROVIVIENDA VALLDEMOSA, PISO TUTELADO;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;11729;de Valldemosa;3;439766;4479625;28039;915570137-647768233;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6375;WALK  BEASAIN, PISO TUTELADO;5;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;079;Madrid;CALLE;46042;de Beasain;35;439088;4468726;28041;679406992;WALK REHABILITACIÓN Y DESARROLLO INTEGRAL S.L.;B83119834;PRIVADA CON ÁNIMO DE LUCRO
C6389;PROVIVIENDA FEDERICO RUBIO Y GALI, PISO TUTELADO;5;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;AVDA;01738;del Doctor Federico Rubio y Galí;21;439825;4478005;28039;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6391;PROVIVIENDA ABEJUELA, PISO TUTELADO;6;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;08864;de la Abejuela;15;436691;4471423;28047;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6392;PROVIVIENDA BEATA MARIA, PISO TUTELADO;6;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;PLAZA;00763;de la Beata María Ana de Jesús;14;440997;4471785;28045;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6394;PROVIVIENDA AVELINO FDEZ, PISO TUTELADO;5;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;00662;de Avelino Fernández de la Poza;47;442819;4470535;28053;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6395;ALTERNATIVA EN MARCHA ALMANZOR, PISO TUTELADO;6;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;04740;de Pico Almanzor;10;443758;4472628;28038;914049118;ASOCIACION ALTERNATIVA EN MARCHA;G80884422;PRIVADA SIN ÁNIMO DE LUCRO
C6401;FUNDACION TOMILLO LANJARON 2D, PISO TUTELADO (EMANCIPACION);6;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Otros grupos en situación de necesidad;079;Madrid;CALLE;09104;de Lanjarón;1;440380;4468568;28041;913698201-608901041;FUNDACION TOMILLO;G28979136;PRIVADA SIN ÁNIMO DE LUCRO
C6404;CASA DE LA ESPERANZA, PISO TUTELADO;7;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Familia;058;Fuenlabrada;CALLE;A0086;de Callao;53;433190;4460656;28945;910529405  - 609691672;ASOCIACIÓN SAN RICARDO PAMPURI;G82310400;PRIVADA SIN ÁNIMO DE LUCRO
C6412;FUNDACION PROYECTO  PERSONA, PISO TUTELADO;8;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Infancia y Adolescencia;079;Madrid;CALLE;10944;de Puerto de Santa María;31;;;28043;620220252;FUNDACION PROYECTO PERSONA;G86295706;PRIVADA SIN ÁNIMO DE LUCRO
C6413;SAN JUAN DE DIOS REINA VICTORIA, PISO TUTELADO;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;040;Ciempozuelos;CALLE;A0141;de Reina Victoria;3;447439;4445702;28350;918930001;CASA COMUNIDAD ORDEN HOSPITALARIA SAN JUAN DE DIOS PROVINCIA BETICA;R2800842C;PRIVADA SIN ÁNIMO DE LUCRO
C6414;SAN CARLOS II, CENTRO DE DIA;16;Capacidad máxima simultánea;CENTROS DE DÍA;CENTROS DE DÍA: OTROS;Personas con discapacidad intelectual;115;Pozuelo de Alarcón;CALLE;A0376;Javier Fernández Golfín;S/N;;;28223;646478087;ASOCIACION DE PADRES DE NIÑOS CIEGOS;G28765105;PRIVADA SIN ÁNIMO DE LUCRO
C6419;SANTA GEMA EL ALAMO, CENTRO DE DIA;10;Capacidad máxima simultánea;CENTROS DE DÍA;CENTROS DE DÍA: OTROS;Personas mayores;004;Álamo, El;CALLE;00318;de los Pensamientos;20;415245;4453241;28607;91 812 09 40;SANTA GEMA GALGANI S.L.;B80003080;PRIVADA CON ÁNIMO DE LUCRO
C6422;SAN CARLOS APNIC, OTRAS RESIDENCIAS;14;Plazas totales;CENTROS RESIDENCIALES;OTRAS RESIDENCIAS;Personas con discapacidad intelectual;115;Pozuelo de Alarcón;CALLE;A0376;Javier Fernández Golfín;S/N;;;28223;646478087;SAN JORGE CENTER, S.L.;B83388157;PRIVADA CON ÁNIMO DE LUCRO
C6423;CRUZ ROJA FRANCISCO SANTOS, PISO TUTELADO;8;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Mujer;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;CRUZ ROJA ESPAÑOLA;Q2866001G;PRIVADA SIN ÁNIMO DE LUCRO
C6424;CENTRO DE REHABILITACIÓN LABORAL CANDELITA CIUDAD LINEAL;45;Capacidad máxima simultánea;CENTROS DE REHABILITACIÓN;CENTROS DE REHABILITACIÓN: OTROS;Personas con enfermedad mental crónica;079;Madrid;CALLE;05594;de Sancho Dávila;19;443867;4475366;28028;915141150;ASOCIACION CANDELITA;G80586696;PRIVADA SIN ÁNIMO DE LUCRO
C6428;FUNDACION ANTEZANA, RESIDENCIA DE PERSONAS MAYORES;23;Plazas totales;CENTROS RESIDENCIALES;RESIDENCIAS DE PERSONAS MAYORES MIXTA;Personas mayores;005;Alcalá de Henares;CALLE;A0454;Mayor;46;468911;4481352;28801;918819447  629581118;FUNDACIÓN HOSPITAL NUESTRA SEÑORA DE LA MISERICORDIA DE ALCALÁ DE HENARES-ANTEZANA;G79926556;PRIVADA SIN ÁNIMO DE LUCRO
C6445;PISO SUPERVISADO II RESIDENCIA SAN JUAN BAUTISTA;5;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;079;Madrid;CALLE;07468;de Arcos de Jalón;6;446992;4474703;28037;914135011;HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS- CASA SANATORIO PSIQUIÁTRICO SAN MIGUEL;R2800745H;PRIVADA SIN ÁNIMO DE LUCRO
C6447;CENTRO DE REHABILITACIÓN PSICOSOCIAL INTRESS  PUENTE DE VALLECAS;45;Capacidad máxima simultánea;CENTROS DE REHABILITACIÓN;CENTROS DE REHABILITACIÓN: OTROS;Personas con enfermedad mental crónica;079;Madrid;CALLE;04155;del Monte Perdido;43;443269;4471660;28053;915621050;ASOCIACION INSTITUTO DE TRABAJO SOCIAL Y SERVICIOS SOCIALES (INTRESS);G08973224;PRIVADA SIN ÁNIMO DE LUCRO
C6448;CENTRO DE REHABILITACIÓN LABORAL INTRESS  PUENTE DE VALLECAS;45;Capacidad máxima simultánea;CENTROS DE REHABILITACIÓN;CENTROS DE REHABILITACIÓN: OTROS;Personas con enfermedad mental crónica;079;Madrid;CALLE;04155;del Monte Perdido;43;443269;4471660;28053;915621050;ASOCIACION INSTITUTO DE TRABAJO SOCIAL Y SERVICIOS SOCIALES (INTRESS);G08973224;PRIVADA SIN ÁNIMO DE LUCRO
C6462;ASCAO AYUNTAMIENTO DE MADRID, CENTRO DE DIA;45;Capacidad máxima simultánea;CENTROS DE DÍA;CENTROS DE DÍA: OTROS;Personas mayores;079;Madrid;CALLE;00621;de Ascao;4;445563;4475600;28017;917547730;AYUNTAMIENTO DE MADRID;P2807900B;PÚBLICA
C6465;HOGAR CUEVAS DE ALMANZORA, PISO TUTELADO;9;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Infancia y Adolescencia;079;Madrid;CALLE;01616;de Cuevas de Almanzora;20;444199;4480925;28033;914411198-648963558;ASOCIACION NACIONAL DE HOGARES PARA NIÑOS PRIVADOS DE AMBIENTE FAMILIAR NUEVO FUTURO;G28309862;PRIVADA SIN ÁNIMO DE LUCRO
C6469;RESIDENCIA INTRESS  MÓSTOLES;30;Plazas totales;CENTROS RESIDENCIALES;OTRAS RESIDENCIAS;Personas con enfermedad mental crónica;092;Móstoles;CALLE;A0039;de Bécquer;2;427159;4464884;28932;915621050;ASOCIACION INSTITUTO DE TRABAJO SOCIAL Y SERVICIOS SOCIALES (INTRESS);G08973224;PRIVADA SIN ÁNIMO DE LUCRO
C6470;CENTRO DE DÍA INTRESS  MÓSTOLES;60;Capacidad máxima simultánea;CENTROS DE DÍA;CENTROS DE DÍA: OTROS;Personas con enfermedad mental crónica;092;Móstoles;CALLE;A0039;de Bécquer;2;427159;4464884;28932;915621050;ASOCIACION INSTITUTO DE TRABAJO SOCIAL Y SERVICIOS SOCIALES (INTRESS);G08973224;PRIVADA SIN ÁNIMO DE LUCRO
C6472;CENTRO DE REHABILITACIÓN LABORAL ARGANZUELA;45;Capacidad máxima simultánea;CENTROS DE REHABILITACIÓN;CENTROS DE REHABILITACIÓN: OTROS;Personas con enfermedad mental crónica;079;Madrid;CALLE;00571;de la Arquitectura;1;440359;4472432;28005;914627275;FUNDACION EL BUEN SAMARITANO;G82184615;PRIVADA SIN ÁNIMO DE LUCRO
C6473;CASABLANCA EL VISO, RESIDENCIA DE PERSONAS MAYORES;72;Plazas totales;CENTROS RESIDENCIALES;RESIDENCIAS DE PERSONAS MAYORES MIXTA;Personas mayores;079;Madrid;CALLE;03070;de Joaquín Costa;36;442193;4476930;28002;913728102 609097066;CENTRO DE MAYORES EL VISO S.L.;B87338224;PRIVADA CON ÁNIMO DE LUCRO
C6479;RESIDENCIA MANUEL GOMEZ - LATINA;31;Plazas totales;CENTROS RESIDENCIALES;OTRAS RESIDENCIAS;Personas con enfermedad mental crónica;079;Madrid;CALLE;00530;del Arcángel San Rafael;3;437351;4473216;28011;914026012;GRUPO 5 ACCION Y GESTION SOCIAL S.A.U.;A78867371;PRIVADA CON ÁNIMO DE LUCRO
C6480;LOS HUEROS, RESIDENCIA DE PERSONAS MAYORES;16;Plazas totales;CENTROS RESIDENCIALES;RESIDENCIAS DE PERSONAS MAYORES DEPENDIENTES;Personas mayores;172;Villalbilla;CALLE;00137;Mayor;53;470199;4477299;28810;918793856   616887631;RESIDENCIAS FEMENINAS SL;B87740494;PRIVADA CON ÁNIMO DE LUCRO
C6481;RESIDENCIA FUENLABRADA;38;Plazas totales;CENTROS RESIDENCIALES;OTRAS RESIDENCIAS;Personas con enfermedad mental crónica;058;Fuenlabrada;CALLE;A0480;Trinidad;6;433357;4460348;28945;913717292;FUNDACIÓN MANANTIAL;G81237257;PRIVADA SIN ÁNIMO DE LUCRO
C6482;CENTRO DE DÍA DE SOPORTE SOCIAL FUENLABRADA;39;Capacidad máxima simultánea;CENTROS DE DÍA;CENTROS DE DÍA: OTROS;Personas con enfermedad mental crónica;058;Fuenlabrada;CALLE;A0480;Trinidad;6;433357;4460348;28945;913717292;FUNDACIÓN MANANTIAL;G81237257;PRIVADA SIN ÁNIMO DE LUCRO
C6483;CENTRO DE REHABILITACIÓN PSICOSOCIAL FUENLABRADA;95;Capacidad máxima simultánea;CENTROS DE REHABILITACIÓN;CENTROS DE REHABILITACIÓN: OTROS;Personas con enfermedad mental crónica;058;Fuenlabrada;CALLE;A0480;Trinidad;6;433357;4460348;28945;913717292;FUNDACIÓN MANANTIAL;G81237257;PRIVADA SIN ÁNIMO DE LUCRO
C6484;CENTRO DE REHABILITACIÓN LABORAL DE FUENLABRADA;102;Capacidad máxima simultánea;CENTROS DE REHABILITACIÓN;CENTROS DE REHABILITACIÓN: OTROS;Personas con enfermedad mental crónica;058;Fuenlabrada;CALLE;A0480;Trinidad;6;433357;4460348;28945;913717292;FUNDACIÓN MANANTIAL;G81237257;PRIVADA SIN ÁNIMO DE LUCRO
C6488;SAN LUCIANO AYUNTAMIENTO DE MADRID, CENTRO DE MAYORES;123;Capacidad máxima simultánea;CENTROS DE DÍA;HOGARES Y CLUBES;Personas mayores;079;Madrid;CALLE;05508;de San Luciano;8;;;28041;917238884;AYUNTAMIENTO DE MADRID;P2807900B;PÚBLICA
C6490;AMAR-DRAGOSTE CASA REFUGIO II;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Mujer;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;ASOCIACION AMAR-DRAGOSTE;G86107372;PRIVADA SIN ÁNIMO DE LUCRO
C6491;CRUZ ROJA ESPAÑOLA CASA DE EMERGENCIA, PISO TUTELADO;9;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Mujer;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;CRUZ ROJA ESPAÑOLA;Q2866001G;PRIVADA SIN ÁNIMO DE LUCRO
C6493;PISO SUPERVISADO III RESIDENCIA SAN MIGUEL;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;079;Madrid;CALLE;07519;del Canal del Bósforo;82;448365;4476893;28022;914135011;HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS- CASA SANATORIO PSIQUIÁTRICO SAN MIGUEL;R2800745H;PRIVADA SIN ÁNIMO DE LUCRO
C6494;CENTRO DE REHABILITACION LABORAL COSLADA CRL COSLADA;75;Capacidad máxima simultánea;CENTROS DE REHABILITACIÓN;CENTROS DE REHABILITACIÓN: OTROS;Personas con enfermedad mental crónica;049;Coslada;PLAZA;10135;del Mar Caspio;10;451242;4474373;28821;91 369 07 90-638 010 999;GRUPO DE EXPERTOS EN TERAPIA Y REHABILITACIÓN, S.A.;A78629755;PRIVADA CON ÁNIMO DE LUCRO
C6495;CENTRO DE REHABILITACIÓN PSICOSOCIAL MENNI ARTURO SORIA;55;Capacidad máxima simultánea;CENTROS DE REHABILITACIÓN;CENTROS DE REHABILITACIÓN: OTROS;Personas con enfermedad mental crónica;079;Madrid;CALLE;00582;de Arturo Soria;204;444020;4479032;28033;914135011;HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS- CASA SANATORIO PSIQUIÁTRICO SAN MIGUEL;R2800745H;PRIVADA SIN ÁNIMO DE LUCRO
C6499;PROVIVIENDA PUERTO DE GALAPAGAR, PISO TUTELADO;6;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;10648;del Puerto de Galapagar;6;447492;4469312;28031;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6500;PROVIVIENDA VILLAJOYOSA, PISO TUTELADO;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;09087;de Villajoyosa;65;441365;4467488;28041;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6501;PROVIVIENDA CESAR PASTOR LLOPIS, PISO TUTELADO;9;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;45657;de César Pastor Llopis;2;;;28031;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6502;PISO   SUPERVISADO MEDINAMAR NORTE  III;5;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;006;Alcobendas;PLAZA;A0238;del Parque Blanco;5;446079;4488227;28100;916538428;MEDINAMAR NORTE, S.L.;B84773449;PRIVADA CON ÁNIMO DE LUCRO
C6503;PISO   SUPERVISADO MEDINAMAR NORTE  II;5;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;134;San Sebastián de los Reyes;CALLE;00144;de Ramón Esteban;28;446706;4488429;28701;916538428;MEDINAMAR NORTE, S.L.;B84773449;PRIVADA CON ÁNIMO DE LUCRO
C6504;PROVIVIENDA ANZUOLA, PISO TUTELADO;5;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;00492;de Anzuola;2;443105;4477135;28002;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6505;VIVIENDA COMUNITARIA CALLE DE LA VIRGEN;5;Plazas totales;CENTROS RESIDENCIALES;VIVIENDAS COMUNITARIAS;Personas con enfermedad mental crónica;040;Ciempozuelos;CALLE;A0185;de la Virgen;1;447595;4445482;28350;918930150;CASA HERMANAS HOSPITALARIAS DEL SAGRADO CORAZON DE JESUS;R2800746F;PRIVADA SIN ÁNIMO DE LUCRO
C6506;PROVIVIENDA COIN, PISO TUTELADO;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Refugiados y asilados;079;Madrid;CALLE;91487;de Coin;7;445661;4470907;28018;915570137;ASOCIACION PROVIVIENDA;G79408696;PRIVADA SIN ÁNIMO DE LUCRO
C6507;RESIDENCIA DE PERSONAS MAYORES SAN MARCOS ACQUA;84;Plazas totales;CENTROS RESIDENCIALES;RESIDENCIAS DE PERSONAS MAYORES DEPENDIENTES;Personas mayores;132;San Martín de la Vega;CALLE;00470;de Pablo Iglesias;3;450538;4450837;28330;914929943-615590235;RESIDENCIA SAN MARCOS ACQUA S. L.;B87785291;PRIVADA CON ÁNIMO DE LUCRO
C6508;CENTRO DE ACOGIDA VITRA;5;Plazas totales;CENTROS DE ACOGIDA;CENTROS DE ACOGIDA DE MENORES;Infancia y Adolescencia;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;RESERVADO;COMUNIDAD DE MADRID (CONSEJERIA DE POLITICAS SOCIALES, FAMILIAS, IGUALDAD Y NATALIDAD);S7800001E;PÚBLICA
C6512;PISO SUPERVISADO II LEGANES;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;074;Leganés;AVDA;A0144;Europa;49;436427;4465477;28915;913717292;FUNDACIÓN MANANTIAL;G81237257;PRIVADA SIN ÁNIMO DE LUCRO
C6513;CENTRO RESIDENCIAL DE MUJERES TORRELODONES;19;Plazas totales;CENTROS RESIDENCIALES;OTRAS RESIDENCIAS;Mujer;152;Torrelodones;AVDA;00740;de la Comunidad de Madrid;52;419413;4493833;28250;648886148;ASOCIACION BETEL;G78581386;PRIVADA SIN ÁNIMO DE LUCRO
C6515;CENTRO DE DÍA MAJADAHONDA;27;Capacidad máxima simultánea;CENTROS DE DÍA;CENTROS DE DÍA: OTROS;Personas con enfermedad mental crónica;080;Majadahonda;TRVA;00045;Cristo;12;426058;4480404;28220;918282626-630147636;GRUPO 5 ACCION Y GESTION SOCIAL S.A.U.;A78867371;PRIVADA CON ÁNIMO DE LUCRO
C6516;PISO SUPERVISADO SAINZ DE BARANDA II;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;079;Madrid;CALLE;00140;del Alcalde Sáinz de Baranda;93;443362;4474321;28007;910609919;HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS- CASA SANATORIO PSIQUIÁTRICO SAN MIGUEL;R2800745H;PRIVADA SIN ÁNIMO DE LUCRO
C6517;PISO SUPERVISADO SAINZ DE BARANDA I;4;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;079;Madrid;CALLE;00140;del Alcalde Sáinz de Baranda;93;443362;4474321;28007;910609919;HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS- CASA SANATORIO PSIQUIÁTRICO SAN MIGUEL;R2800745H;PRIVADA SIN ÁNIMO DE LUCRO
C6518;VIVIENDA CADETE JULIO LLOMPART 33;3;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;079;Madrid;CALLE;06664;del Cadete Julio Llompart;33;437656;4471968;28019;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6519;VIVIENDA  CARLOS DABAN 2;3;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas con enfermedad mental crónica;079;Madrid;CALLE;01113;de Carlos Dabán;2;437678;4472240;28019;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6520;VIVIENDA SAN MARTIN DE PORRES  SAN FRANCISCO;2;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;AVDA;10186;de la Gran Vía de San Francisco;15;439442;4473436;28005;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6521;VIVIENDA SAN MARTIN DE PORRES   MESON DE PAREDES;2;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;04042;del Mesón de Paredes;41;440293;4473425;28012;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6522;VIVIENDA SAN MARTIN DE PORRES MOLINO DE VIENTO;1;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;04121;del Molino de Viento;10;440332;4475002;28004;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6523;VIVIENDA SAN MARTIN DE PORRES PROVISIONES;2;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;04953;de Provisiones;14;440416;4473203;28012;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6524;VIVIENDA SAN MARTIN DE PORRES SAN ANDRES;2;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;PLAZA;05362;de San Andrés;4;439679;4473717;28005;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6525;VIVIENDA SAN MARTIN DE PORRES TRIBULETE;2;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;06124;de Tribulete;19;440353;4473227;28012;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6526;VIVIENDA SAN MARTIN DE PORRES   AMPARO;2;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;00323;del Amparo;71;440447;4473314;28012;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6527;VIVIENDA SAN MARTIN DE PORRES   EMBAJADORES;1;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;01924;de los Embajadores;16;440069;4473490;28012;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6528;VIVIENDA SAN MARTIN DE PORRES EMBAJADORES II;1;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;01924;de los Embajadores;26;440117;4473423;28012;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
C6529;VIVIENDA SAN MARTIN DE PORRES EMBAJADORES III;2;Plazas totales;CENTROS RESIDENCIALES;PISOS TUTELADOS;Personas sin hogar;079;Madrid;CALLE;01924;de los Embajadores;46;440186;4473334;28012;914281170  616185767;FUNDACION BENEFICO PARTICULAR SAN MARTIN DE PORRES;G28763712;PRIVADA SIN ÁNIMO DE LUCRO
